ID,importId,goal,config,moveIDs,goal_type
13119,26316,clear nocolor B1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(79, 81),(97, 63),(98, 64),(96, 65)]",clear nocolor B1
13119,26316,clear nocolor C,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(84, 81),(102, 80),(103, 78),(86, 63),(87, 64),(88, 65),(89, 62),(107, 60),(105, 46),(104, 47),(106, 29)]",clear nocolor C
13119,26316,cover blue all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(58, 75),(84, 65),(82, 81),(102, 80),(103, 70),(89, 78)]",cover blue all
13119,26316,cover red all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(88, 69),(89, 64),(107, 61),(77, 40),(96, 55)]",cover red all
13119,26316,fill nocolor A2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(73, 59),(91, 75),(72, 57),(90, 39),(79, 40),(97, 41),(98, 23),(96, 22),(99, 21),(82, 5),(100, 4),(83, 3)]",fill nocolor A2
13119,26316,fill nocolor B2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(98, 81),(79, 64),(97, 46),(96, 63),(77, 65),(84, 47),(102, 45),(103, 29),(86, 27),(104, 28),(87, 11),(105, 10),(88, 9)]",fill nocolor B2
13119,26316,move green B2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(79, 64),(97, 65),(96, 81),(98, 63),(58, 45),(77, 46),(76, 47),(95, 27),(94, 28),(93, 29),(73, 9),(72, 10),(91, 11),(9, 98),(11, 97),(27, 96),(45, 95),(29, 94),(63, 93),(84, 63),(102, 45),(103, 27),(86, 9),(89, 29),(107, 11)]",move green B2
13119,26316,move red C1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(82, 85),(100, 67),(87, 49),(105, 31),(79, 66),(97, 48),(58, 30),(73, 12),(91, 68),(72, 75),(90, 50)]",move red C1
13119,26316,uncover blue all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(58, 55),(76, 54),(77, 36),(86, 66),(88, 71)]",uncover blue all
13119,26316,uncover red all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'white', 'red', 'blue', 'green', 'white', 'green', 'red', 'blue', 'green', 'red', 'red', 'white', 'blue', 'blue', 'blue', 'blue', 'red', 'blue', 'blue', 'red', 'green', 'green', 'green', 'blue', 'red', 'blue', 'green']","[(79, 80),(82, 81),(87, 70),(73, 92),(72, 59)]",uncover red all
