ID,importId,goal,config,moveIDs,goal_type
13077,75842,clear nocolor A,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(72, 96),(59, 78),(77, 60),(95, 42),(94, 61),(75, 43),(93, 62),(74, 44),(73, 81),(92, 63),(91, 45),(90, 64)]",clear nocolor A
13077,75842,clear nocolor C,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(104, 64),(103, 47),(102, 46),(69, 28),(87, 81),(105, 29),(106, 11),(107, 10)]",clear nocolor C
13077,75842,cover blue all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(75, 41),(80, 61),(99, 64),(106, 51),(107, 85),(85, 86),(103, 84)]",cover blue all
13077,75842,cover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(59, 56),(72, 55),(99, 62),(82, 47),(104, 85),(69, 88),(102, 89)]",cover green all
13077,75842,fill nocolor A1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(59, 56),(75, 55),(93, 54),(94, 38),(77, 37),(95, 36),(79, 18),(97, 19),(80, 20),(98, 0),(99, 1),(82, 2)]",fill nocolor A1
13077,75842,fill nocolor B1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(59, 96),(77, 78),(95, 60),(75, 61),(94, 42),(93, 24),(82, 62),(99, 44),(100, 43),(65, 25),(83, 26),(101, 8),(69, 7),(87, 6)]",fill nocolor B1
13077,75842,move blue C,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(59, 85),(65, 81),(83, 84),(82, 86),(101, 66),(100, 67),(79, 68),(97, 48)]",move blue C
13077,75842,move blue C2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(59, 89),(79, 88),(97, 70),(82, 71),(65, 81),(83, 51),(102, 52),(104, 53),(100, 33),(101, 34)]",move blue C2
13077,75842,uncover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(69, 86),(87, 68),(65, 81),(75, 76),(73, 54)]",uncover green all
13077,75842,uncover red all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'green', 'green', 'red', 'white', 'red', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'red', 'green', 'red', 'red', 'white', 'blue', 'red', 'red', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'green']","[(74, 55),(59, 61),(77, 96),(80, 47),(69, 86),(72, 37)]",uncover red all
13077,94317,clear nocolor B1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(60, 45),(78, 100),(79, 82),(80, 64),(98, 83),(97, 65),(96, 46)]",clear nocolor B1
13077,94317,clear nocolor C,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(84, 83),(85, 100),(102, 82),(103, 65),(86, 64),(104, 47),(89, 46),(107, 45)]",clear nocolor C
13077,94317,cover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(72, 73),(60, 58),(101, 45),(85, 71),(78, 62),(96, 61)]",cover green all
13077,94317,cover red all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(56, 75),(77, 42),(86, 66),(79, 83)]",cover red all
13077,94317,fill nocolor A1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(93, 73),(76, 55),(94, 54),(77, 38),(95, 37),(60, 36),(78, 20),(96, 19),(79, 18),(97, 2),(80, 1),(98, 0)]",fill nocolor A1
13077,94317,fill nocolor C2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(86, 105),(85, 87),(84, 106),(104, 88),(103, 69),(102, 70),(101, 71),(63, 51),(81, 52),(99, 53),(80, 33),(98, 34),(60, 35),(78, 15),(79, 16),(97, 17)]",fill nocolor C2
13077,94317,move blue B,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(56, 61),(72, 62),(76, 75),(94, 43),(77, 42),(85, 44),(86, 26),(84, 85),(102, 25)]",move blue B
13077,94317,move blue C,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(56, 66),(72, 67),(63, 100),(81, 68),(79, 81),(80, 82),(98, 48),(97, 49),(77, 50),(76, 77),(94, 32)]",move blue C
13077,94317,uncover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'red', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'green', 'white', 'green', 'blue', 'red', 'green', 'green', 'blue', 'white', 'white', 'red', 'blue', 'blue', 'white', 'white', 'green', 'red', 'green', 'green', 'red', 'blue', 'green', 'red', 'blue', 'blue', 'red', 'white', 'red', 'blue', 'red', 'green', 'white', 'white', 'red']","[(56, 54),(74, 75),(77, 42),(86, 105)]",uncover green all
