ID,importId,goal,config,moveIDs,goal_type
13082,89675,clear nocolor A1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(55, 76),(74, 78),(73, 81),(72, 84),(92, 85),(91, 87),(90, 107)]",clear nocolor A1
13082,89675,clear nocolor C1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(102, 81),(103, 65),(86, 64),(104, 63)]",clear nocolor C1
13082,89675,cover blue all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(77, 61),(82, 65),(86, 84),(70, 86),(88, 87),(75, 54),(74, 75)]",cover blue all
13082,89675,cover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(55, 57),(72, 76),(96, 59),(82, 62),(103, 68),(105, 52)]",cover green all
13082,89675,fill nocolor B2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(80, 81),(79, 63),(77, 80),(97, 65),(96, 64),(86, 47),(105, 46),(104, 45),(80, 29),(98, 28),(70, 27),(88, 11),(103, 10),(106, 9)]",fill nocolor B2
13082,89675,fill nocolor C1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(83, 85),(82, 84),(80, 66),(79, 67),(70, 68),(88, 50),(106, 49),(105, 48),(101, 30),(100, 31),(99, 32),(98, 12),(97, 13),(96, 14)]",fill nocolor C1
13082,89675,move blue C2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(86, 85),(104, 87),(85, 104),(83, 69),(70, 107),(88, 89),(69, 88),(102, 71),(101, 70),(82, 102),(80, 101),(79, 69),(77, 86),(75, 85),(74, 84),(55, 83),(73, 53),(72, 52),(98, 51),(93, 35)]",move blue C2
13082,89675,move red C2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(103, 107),(82, 87),(100, 89),(99, 69),(96, 71),(77, 76),(95, 53),(74, 52),(55, 51),(73, 74),(72, 73),(90, 35)]",move red C2
13082,89675,uncover blue all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(55, 56),(75, 76),(80, 78),(83, 81),(86, 85)]",uncover blue all
13082,89675,uncover red all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'blue', 'blue', 'red', 'green', 'white', 'green', 'white', 'blue', 'green', 'white', 'red', 'blue', 'white', 'white', 'green', 'white', 'red', 'white', 'red', 'green', 'green', 'blue', 'green', 'red', 'red', 'green', 'blue', 'red', 'red', 'blue', 'blue', 'red', 'blue', 'blue', 'green', 'white']","[(72, 76),(77, 65),(82, 62),(70, 87)]",uncover red all
