ID,importId,goal,config,moveIDs,goal_type
13140,71814,clear nocolor A1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(74, 75),(92, 57),(91, 58),(72, 59),(90, 39)]",clear nocolor A1
13140,71814,clear nocolor B,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(101, 84),(82, 66),(100, 48),(99, 30),(62, 67),(80, 68),(98, 50),(61, 58),(79, 40),(78, 59),(97, 41),(96, 23)]",clear nocolor B
13140,71814,cover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(82, 43),(85, 81),(86, 82),(104, 83),(103, 71),(102, 59),(74, 75)]",cover green all
13140,71814,cover red all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(76, 56),(93, 54),(91, 64),(106, 84),(101, 68)]",cover red all
13140,71814,fill nocolor B2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(93, 81),(76, 63),(77, 45),(95, 64),(94, 83),(102, 65),(85, 47),(103, 46),(86, 29),(104, 28),(62, 27),(80, 9),(98, 10),(61, 11)]",fill nocolor B2
13140,71814,fill nocolor C1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(106, 68),(89, 50),(107, 32),(82, 14),(101, 84),(100, 66),(99, 48),(62, 30),(80, 12),(98, 67),(61, 49),(79, 31),(97, 13)]",fill nocolor C1
13140,71814,move blue B2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(62, 81),(80, 63),(98, 64),(85, 83),(106, 65),(61, 59),(78, 45),(79, 78),(97, 46),(76, 47),(91, 27),(86, 71),(104, 29)]",move blue B2
13140,71814,move red B,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(72, 60),(74, 42),(92, 24),(77, 43),(95, 44),(102, 83),(85, 65),(103, 64),(86, 47),(89, 29),(107, 46)]",move red B
13140,71814,uncover blue all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(61, 81),(79, 63),(86, 84),(62, 64),(80, 83)]",uncover blue all
13140,71814,uncover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'red', 'white', 'blue', 'green', 'blue', 'red', 'blue', 'white', 'red', 'white', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'blue', 'red', 'green', 'green', 'red', 'green', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'blue', 'white', 'blue', 'red']","[(76, 56),(72, 38),(78, 44),(82, 67)]",uncover green all
