ID,importId,goal,config,moveIDs,goal_type
13072,20272,clear nocolor A2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(95, 89),(94, 71),(75, 56),(93, 55)]",clear nocolor A2
13072,20272,clear nocolor C1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(102, 54),(67, 36),(85, 18),(103, 0),(86, 55),(104, 37)]",clear nocolor C1
13072,20272,cover blue all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(73, 54),(91, 60),(74, 80),(102, 65),(70, 89)]",cover blue all
13072,20272,cover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(74, 87),(107, 68),(83, 63),(78, 77),(94, 57)]",cover green all
13072,20272,fill nocolor B2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(98, 82),(67, 65),(102, 64),(97, 63),(78, 45),(96, 46),(85, 47),(103, 29),(86, 28),(105, 27),(104, 11),(70, 10),(88, 9)]",fill nocolor B2
13072,20272,fill nocolor C2,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(70, 89),(88, 71),(106, 53),(105, 35),(86, 17),(104, 106),(67, 88),(85, 70),(103, 52),(102, 34),(83, 16),(101, 105),(100, 87),(81, 69),(99, 51),(98, 33),(97, 15)]",fill nocolor C2
13072,20272,move red A1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(70, 54),(67, 55),(102, 56),(100, 38),(97, 37),(94, 36)]",move red A1
13072,20272,move red C1,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(70, 68),(100, 50),(97, 32),(94, 14),(74, 49),(92, 31),(73, 13),(91, 84)]",move red C1
13072,20272,uncover blue all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(78, 77),(81, 79),(83, 84),(67, 52),(86, 34),(85, 16)]",uncover blue all
13072,20272,uncover green all,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'red', 'red', 'green', 'white', 'white', 'blue', 'white', 'white', 'green', 'white', 'blue', 'white', 'green', 'green', 'white', 'green', 'white', 'green', 'red', 'red', 'green', 'red', 'green', 'blue', 'red', 'blue', 'blue', 'red', 'blue', 'red', 'blue', 'blue', 'green', 'green', 'blue']","[(72, 55),(67, 84),(70, 89),(88, 71),(75, 76)]",uncover green all
